Timestamp;Fleet;Player name;Rank;Last Login Date;Trophies;Max Trophies;Stars;Join Date;Crew Donated;Crew Borrowed;Logged in ago;Joined ago;Division;Player ID;Fleet ID;PvP wins;PvP losses;PvP draws;Defense wins;Defense losses;Defense draws
2024-02-24 23:59:00;TheNobody;Devillicious;ViceAdmiral;2024-02-23 22:04:01;4676;5008;0;2021-12-01 13:25:28;2139;1486;1d 1h 54m 59s;116w 3d 10h 33m 32s;C;7791683;43461;2713;260;8;296;1022;4
2024-02-24 23:59:00;Summit RISING;L´ Ujan;ViceAdmiral;2024-02-01 01:55:08;4660;6332;0;2022-10-15 00:39:11;1128;427;3w 2d 22h 3m 52s;71w 0d 23h 19m 49s;A;6834968;44231;9016;239;16;429;2336;24
2024-02-24 23:59:00;TYPHOON;Terabix(张高手);ViceAdmiral;2023-12-06 14:40:32;4659;5241;0;2023-06-01 14:07:41;12;51;11w 3d 9h 18m 28s;38w 2d 9h 51m 19s;D;7331224;44169;14720;2756;598;451;3442;167
2024-02-24 23:59:00;女伯爵和她的馬;大俠長頸鹿;ViceAdmiral;2024-02-23 13:11:39;4611;6144;0;2021-12-01 14:45:24;12584;2373;1d 10h 47m 21s;116w 3d 9h 13m 36s;D;2955576;32745;20985;2014;71;735;5387;33
2024-02-24 23:59:00;The Conjoint;D R U;ViceAdmiral;2023-08-26 09:45:45;4549;5933;0;;2260;1940;26w 0d 14h 13m 15s;;C;3150242;13019;22567;1553;100;1921;7884;51
2024-02-24 23:59:00;The Dynasty ;Chuckler;ViceAdmiral;2022-05-10 18:31:33;4477;8108;0;2019-07-25 00:15:23;2437;314;93w 4d 5h 27m 27s;239w 2d 23h 43m 37s;A;1992020;14349;16697;1684;159;2805;10511;84
2024-02-24 23:59:00;女伯爵和她的馬;歐比旺魚;ViceAdmiral;2024-01-10 06:26:10;4466;4545;0;2021-09-01 00:53:43;1992;2467;6w 3d 17h 32m 50s;129w 3d 23h 5m 17s;D;5167319;32745;14532;1096;218;434;6472;45
2024-02-24 23:59:00;Sahara;Fahlu;ViceAdmiral;2024-02-22 22:24:31;4322;4475;0;2023-10-01 03:14:24;72;515;2d 1h 34m 29s;20w 6d 20h 44m 36s;B;10450608;37251;2013;110;8;30;213;3
2024-02-24 23:59:00;Summit RISING;Ivy Vicious;ViceAdmiral;2024-02-19 22:06:04;4299;4504;0;2024-01-24 22:12:02;0;0;5d 1h 52m 56s;4w 3d 1h 46m 58s;A;9837121;44231;9565;148;27;87;752;6
2024-02-24 23:59:00;女伯爵和她的馬;宇航小袁;ViceAdmiral;2023-12-15 14:37:42;4260;4345;0;2022-04-01 14:13:29;63;0;10w 1d 9h 21m 18s;99w 1d 9h 45m 31s;D;3471804;32745;2089;287;9;402;6025;13
2024-02-24 23:59:00;The Conjoint;Lord Gort;ViceAdmiral;2022-10-01 03:05:01;4229;6170;0;2019-03-04 00:14:58;814;77;73w 0d 20h 53m 59s;259w 5d 23h 44m 2s;C;3080433;13019;4770;386;22;1069;4956;39
2024-02-24 23:59:00;TheNobody;DTFB;ViceAdmiral;2024-02-07 04:13:56;4171;4207;0;2022-05-02 22:45:28;117;82;2w 3d 19h 45m 4s;94w 5d 1h 13m 32s;C;3501829;43461;4177;452;43;756;1813;36
2024-02-24 23:59:00;Trek Academy;Earthtone;ViceAdmiral;2024-02-22 17:32:38;4145;4218;0;2022-01-08 18:23:10;283;10;2d 6h 26m 22s;111w 0d 5h 35m 50s;C;8920979;12758;1427;113;6;114;535;2
2024-02-24 23:59:00;长江;夜鲨;ViceAdmiral;2024-02-24 08:26:59;4114;4350;0;2023-09-09 15:01:26;83;0;15h 32m 1s;24w 0d 8h 57m 34s;C;6557585;44589;1946;126;14;214;763;18
2024-02-24 23:59:00;TYPHOON;岗门偏左;ViceAdmiral;2024-01-19 04:28:38;4089;5105;0;2023-06-20 13:51:21;371;548;5w 1d 19h 30m 22s;35w 4d 10h 7m 39s;D;9136592;44169;12453;870;28;488;1944;11
2024-02-24 23:59:00;FRiends Station;clemclem7;ViceAdmiral;2024-02-20 10:18:18;4026;4610;0;2022-02-11 21:53:42;2005;387;4d 13h 40m 42s;106w 1d 2h 5m 18s;B;5373911;43900;7828;100;2;712;3372;32
2024-02-24 23:59:00;THE VΩID;Stinkmaus;ViceAdmiral;2024-02-24 21:33:28;4024;4038;0;2023-03-15 02:50:59;0;0;2h 25m 32s;49w 3d 21h 8m 1s;D;7531378;41093;2083;853;0;251;459;44
2024-02-24 23:59:00;HKG 自由惑星騎士団;HammerCC;ViceAdmiral;2024-02-23 03:04:51;3932;3950;0;2020-04-29 00:03:09;6011;6451;1d 20h 54m 9s;199w 3d 23h 55m 51s;D;6633660;18112;1114;8;9;1713;2058;169
2024-02-24 23:59:00;RAJA;ubisoft™;ViceAdmiral;2024-02-15 12:56:16;3926;3998;0;2023-01-02 11:46:47;1808;242;1w 2d 11h 2m 44s;59w 5d 12h 12m 13s;D;9884519;44371;1677;112;11;8;92;1
2024-02-24 23:59:00;Elysium Guardians;LEO 007;ViceAdmiral;2024-02-22 10:45:04;3843;3886;0;2024-02-09 12:54:40;26;0;2d 13h 13m 56s;2w 1d 11h 4m 20s;C;10153182;43932;3771;613;80;350;677;21
2024-02-24 23:59:00;Dragonborn;自己人;ViceAdmiral;2024-02-24 13:35:48;3804;3811;0;2022-12-05 16:13:43;0;2;10h 23m 12s;63w 5d 7h 45m 17s;D;248302;43450;4035;902;25;1100;2522;10
2024-02-24 23:59:00;Dragonborn;OO24;ViceAdmiral;2023-12-09 07:38:05;3779;4870;0;2022-12-05 16:38:53;0;7;11w 0d 16h 20m 55s;63w 5d 7h 20m 7s;D;4112077;43450;10496;719;130;374;2141;43
2024-02-24 23:59:00;FRiends Station;Ildomial;ViceAdmiral;2024-02-03 22:19:24;3752;4390;0;2022-02-02 17:13:31;1475;2889;3w 0d 1h 39m 36s;107w 3d 6h 45m 29s;B;7228183;43900;5602;651;27;602;2801;8
2024-02-24 23:59:00;女伯爵和她的馬;Daniel is;ViceAdmiral;2024-02-12 01:24:22;3733;3744;0;2022-06-24 14:01:45;17;3165;1w 5d 22h 34m 38s;87w 1d 9h 57m 15s;D;1297476;32745;4485;1010;40;389;1176;31
2024-02-24 23:59:00;TYPHOON;环沐烨;ViceAdmiral;2023-12-15 09:34:49;3713;5081;0;2022-12-23 15:18:01;1743;2639;10w 1d 14h 24m 11s;61w 1d 8h 40m 59s;D;9768503;44169;23436;1520;88;243;1012;1
2024-02-24 23:59:00;Dragonborn;小萌宝哟;ViceAdmiral;2024-02-24 09:56:49;3681;6152;0;2023-01-24 16:59:51;0;3;14h 2m 11s;56w 4d 6h 59m 9s;D;6725259;43450;12217;742;170;448;2514;37
2024-02-24 23:59:00;Sahara;Iaidø;ViceAdmiral;2024-02-22 23:40:56;3680;3706;0;2023-05-07 18:39:47;1613;907;2d 0h 18m 4s;41w 6d 5h 19m 13s;B;10230161;37251;2618;147;4;349;760;0
2024-02-24 23:59:00;女伯爵和她的馬;TOU饅頭;ViceAdmiral;2024-02-24 02:05:54;3644;5780;0;2021-08-01 04:51:45;10866;2098;21h 53m 6s;133w 6d 19h 7m 15s;D;6059849;32745;6696;742;84;417;3027;76
2024-02-24 23:59:00;HKG 自由惑星騎士団;Vansamao;ViceAdmiral;2024-02-10 04:44:18;3634;4800;0;2024-02-06 13:58:18;0;0;2w 0d 19h 14m 42s;2w 4d 10h 0m 42s;D;8897385;18112;5986;617;13;146;354;13
2024-02-24 23:59:00;FRiends Station;Cleorodes;ViceAdmiral;2023-02-25 21:42:39;3599;4829;0;2022-10-19 18:30:57;178;211;52w 0d 2h 16m 21s;70w 3d 5h 28m 3s;B;7622883;43900;5336;314;7;714;3037;41
2024-02-24 23:59:00;龙的传人;铁甲小宝;ViceAdmiral;2023-12-28 15:22:41;3583;5333;0;2022-01-05 10:25:09;1194;104;8w 2d 8h 36m 19s;111w 3d 13h 33m 51s;D;3160382;43628;13547;433;11;3856;5089;135
2024-02-24 23:59:00;Trek Lower Decks;AnotherDorito;ViceAdmiral;2024-02-01 17:23:18;3534;4857;0;2024-01-04 21:48:18;35;0;3w 2d 6h 35m 42s;7w 2d 2h 10m 42s;D;3527613;21757;4548;410;18;579;2927;42
2024-02-24 23:59:00;ARCHANGEL XC;McCrusty74;ViceAdmiral;2024-02-09 11:00:46;3526;3526;0;2024-01-05 17:21:16;127;112;2w 1d 12h 58m 14s;7w 1d 6h 37m 44s;C;10927045;44925;494;26;3;7;15;0
2024-02-24 23:59:00;星界军;哑幄蛋;ViceAdmiral;2024-02-24 15:52:34;3520;3673;0;2020-06-08 09:27:56;1344;828;8h 6m 26s;193w 5d 14h 31m 4s;C;6880846;4935;2562;124;12;125;1188;19
2024-02-24 23:59:00;Dragonborn;丹德莱;ViceAdmiral;2024-02-24 10:03:17;3514;3803;0;2023-08-18 05:49:06;0;0;13h 55m 43s;27w 1d 18h 9m 54s;D;8582304;43450;1287;46;10;253;746;4
2024-02-24 23:59:00;ну здорово отец;Llien6;ViceAdmiral;2023-11-28 12:18:55;3495;3596;0;2022-12-20 05:47:01;2143;301;12w 4d 11h 40m 5s;61w 4d 18h 11m 59s;C;9816443;44294;1943;228;22;153;498;3
2024-02-24 23:59:00;Summit Eden;고오급새우;ViceAdmiral;2023-10-22 05:39:39;3464;3527;0;2023-02-01 03:36:12;421;208;17w 6d 18h 19m 21s;55w 3d 20h 22m 48s;C;9719353;44384;1494;37;6;158;377;6
2024-02-24 23:59:00;长江;胖胖仓鼠大魔王;ViceAdmiral;2024-02-24 08:08:51;3439;3505;0;2023-06-10 06:48:19;1071;1555;15h 50m 9s;37w 0d 17h 10m 41s;C;10341335;44589;3486;93;11;48;335;12
2024-02-24 23:59:00;/SPACE TEMPLARS\;Duke Thorton;ViceAdmiral;2024-02-20 13:27:20;3431;3636;0;2023-03-02 23:10:04;3123;669;4d 10h 31m 40s;51w 2d 0h 48m 56s;C;10023780;44387;2958;198;37;79;523;23
2024-02-24 23:59:00;长江;天河大帝;ViceAdmiral;2024-02-19 16:34:44;3349;3350;0;2023-06-09 13:39:19;538;30;5d 7h 24m 16s;37w 1d 10h 19m 41s;C;9203196;44589;1103;49;7;35;138;2
2024-02-24 23:59:00;Dragonborn;姿势要帅49;ViceAdmiral;2024-02-24 13:22:28;3341;3405;0;2022-12-05 16:43:58;22;0;10h 36m 32s;63w 5d 7h 15m 2s;D;9149638;43450;8521;3734;481;188;352;2
2024-02-24 23:59:00;Sahara;Massless;ViceAdmiral;2023-12-08 19:58:51;3310;3563;0;2023-06-21 04:19:04;121;196;11w 1d 4h 0m 9s;35w 3d 19h 39m 56s;B;3168668;37251;3574;187;10;86;497;3
2024-02-24 23:59:00;Die Furchtlosen;Hydro189;ViceAdmiral;2024-02-20 22:48:43;3290;3500;0;2020-12-11 16:04:50;4192;2278;4d 1h 10m 17s;167w 1d 7h 54m 10s;C;7342356;42581;3042;264;102;207;668;42
2024-02-24 23:59:00;SPARTA!;Spiri9;ViceAdmiral;2024-01-26 16:23:23;3279;3346;0;2023-11-01 16:22:55;7;0;4w 1d 7h 35m 37s;16w 3d 7h 36m 5s;C;7538413;43851;2055;422;25;333;1568;4
2024-02-24 23:59:00;女伯爵和她的馬;貝爾蒙其88;ViceAdmiral;2023-11-06 09:00:30;3276;3357;0;2020-02-11 07:20:14;4076;3362;15w 5d 14h 58m 30s;210w 4d 16h 38m 46s;D;4708134;32745;2156;128;6;784;4210;91
2024-02-24 23:59:00;Space Drunker;HK_Koutan;ViceAdmiral;2024-02-24 09:23:23;3242;3387;0;2020-04-18 15:40:07;895;0;14h 35m 37s;201w 0d 8h 18m 53s;C;6578085;11059;984;132;22;602;1770;58
2024-02-24 23:59:00;ARCHANGEL CIX;UNSC Eternity;ViceAdmiral;2024-02-24 15:58:52;3212;3212;0;2023-12-22 20:17:34;0;18;8h 0m 8s;9w 1d 3h 41m 26s;D;10037165;44691;1515;65;8;51;224;0
2024-02-24 23:59:00;Dragonborn;黑魅灵;ViceAdmiral;2024-02-24 12:25:44;3210;3370;0;2022-12-24 15:19:55;0;2;11h 33m 16s;61w 0d 8h 39m 5s;D;7122371;43450;4040;357;27;400;1047;9
2024-02-24 23:59:00;HKG 自由惑星騎士団;之那蝗;ViceAdmiral;2024-02-24 12:57:25;3186;3186;0;2022-11-11 18:59:01;3967;4214;11h 1m 35s;67w 1d 4h 59m 59s;D;9733480;18112;1708;52;25;61;101;5
2024-02-24 23:59:00;HKG 自由惑星騎士団;月美舞淺靜;ViceAdmiral;2024-02-14 03:33:35;3129;3170;0;2023-07-18 00:21:12;0;0;1w 3d 20h 25m 25s;31w 4d 23h 37m 48s;D;6368399;18112;828;115;8;173;902;12
2024-02-24 23:59:00;Deneb Corp 天津四軍團;↗ ↘☆零零參㊣ ㍿;ViceAdmiral;2024-01-10 12:52:24;3097;3108;0;2022-08-22 14:25:28;731;0;6w 3d 11h 6m 36s;78w 5d 9h 33m 32s;C;7344214;44153;222;21;1;230;916;0
2024-02-24 23:59:00;Ashen Strangers;Кирилл2у;ViceAdmiral;2024-02-24 03:53:11;3078;3108;0;2023-01-01 18:02:02;123;3;20h 5m 49s;59w 6d 5h 56m 58s;A;9635924;35055;1183;67;8;99;529;12
2024-02-24 23:59:00;Deneb Corp 天津四軍團;↗ ↘☆零零壹㊣ ㍿;ViceAdmiral;2024-01-10 16:08:55;3069;3378;0;2022-08-22 14:25:31;733;0;6w 3d 7h 50m 5s;78w 5d 9h 33m 29s;C;7344021;44153;344;50;0;280;889;5
2024-02-24 23:59:00;女伯爵和她的馬;冷蛋._.;ViceAdmiral;2024-02-15 10:58:21;3036;3058;0;2022-06-01 05:30:12;0;792;1w 2d 13h 0m 39s;90w 3d 18h 28m 48s;D;5544734;32745;2483;454;20;354;1381;31
2024-02-24 23:59:00;Dragonborn;吕尚俊;ViceAdmiral;2023-12-04 13:21:13;3012;3022;0;2022-12-06 07:53:57;0;1;11w 5d 10h 37m 47s;63w 4d 16h 5m 3s;D;5143977;43450;1403;297;60;262;820;23
2024-02-24 23:59:00;Fallen Angels;Clicksmaru02;ViceAdmiral;2023-11-07 03:33:13;2991;3283;0;2023-09-01 16:09:19;0;0;15w 4d 20h 25m 47s;25w 1d 7h 49m 41s;C;7315525;11899;1877;152;19;687;1815;48
2024-02-24 23:59:00;ARCHANGEL CIX;Rowjoe;ViceAdmiral;2024-02-24 19:14:38;2964;3011;0;2023-08-05 16:34:09;1387;479;4h 44m 22s;29w 0d 7h 24m 51s;D;10299478;44691;2188;122;35;38;205;7
2024-02-24 23:59:00;TheNobody;PrevDev;ViceAdmiral;2023-03-13 07:59:16;2913;2913;0;2022-08-05 16:46:14;0;31;49w 5d 15h 59m 44s;81w 1d 7h 12m 46s;C;8622039;43461;653;93;2;257;592;0
2024-02-24 23:59:00;HKG 自由惑星騎士団;OMDCX1;ViceAdmiral;2024-02-24 12:37:54;2881;2943;0;2023-05-30 04:24:38;0;0;11h 21m 6s;38w 4d 19h 34m 22s;D;10298624;18112;2422;42;25;35;242;3
2024-02-24 23:59:00;Fallen Angels;Strohs;ViceAdmiral;2024-02-23 20:52:37;2864;3117;0;2022-01-06 16:54:49;0;611;1d 3h 6m 23s;111w 2d 7h 4m 11s;C;8639303;11899;853;42;4;457;861;11
2024-02-24 23:59:00;Legion Basilea;UDEarthas;ViceAdmiral;2024-01-28 00:19:30;2853;3022;0;2023-03-27 16:09:11;2015;1905;3w 6d 23h 39m 30s;47w 5d 7h 49m 49s;C;5817872;43395;858;89;30;80;185;11
2024-02-24 23:59:00;HKG 自由惑星騎士団;星空巫女姬;ViceAdmiral;2024-02-24 19:49:10;2853;2882;0;2019-01-17 10:21:35;0;11;4h 9m 50s;266w 2d 13h 37m 25s;D;4405742;18112;245;43;7;381;3868;8
2024-02-24 23:59:00;Trek Prodigy;"555 666";ViceAdmiral;2024-02-22 17:37:04;2841;2919;0;2023-04-06 07:49:57;21;0;2d 6h 21m 56s;46w 2d 16h 9m 3s;C;6911098;9130;891;125;12;215;1078;6
2024-02-24 23:59:00;Dragonborn;痴汉阳;ViceAdmiral;2024-02-24 10:59:48;2839;3148;0;2022-12-05 16:23:06;0;1;12h 59m 12s;63w 5d 7h 35m 54s;D;7271253;43450;903;218;17;124;592;3
2024-02-24 23:59:00;长江;Dr.Yoshi;ViceAdmiral;2024-02-19 09:24:22;2652;2786;0;2024-01-13 02:09:18;0;170;5d 14h 34m 38s;6w 0d 21h 49m 42s;C;10951007;44589;917;38;3;24;97;0
2024-02-24 23:59:00;Dragonborn;獨領風騷🐉規則踐踏者;ViceAdmiral;2024-02-24 11:53:55;2650;16869;0;2023-08-18 05:13:59;0;0;12h 5m 5s;27w 1d 18h 45m 1s;D;1334329;43450;77713;711;175;955;3906;65
2024-02-24 23:59:00;Dragonborn;弗里星辰;ViceAdmiral;2024-02-24 17:13:11;2639;2808;0;2022-12-05 16:16:38;0;2;6h 45m 49s;63w 5d 7h 42m 22s;D;8906320;43450;1572;198;10;268;623;8
2024-02-24 23:59:00;Планета ПЧД;Raмэн;ViceAdmiral;2024-01-31 19:30:13;2623;3655;0;2023-12-24 19:11:37;78;0;3w 3d 4h 28m 47s;8w 6d 4h 47m 23s;D;7367700;40258;2669;562;35;318;1532;9
2024-02-24 23:59:00;Trek Trainer;Mintock;ViceAdmiral;2024-02-24 23:56:44;2570;2742;0;2024-01-03 19:47:32;11;5;2m 16s;7w 3d 4h 11m 28s;D;10538101;12789;1049;89;8;84;286;0
2024-02-24 23:59:00;女伯爵和她的馬;幽冥艦長;ViceAdmiral;2024-02-22 05:15:13;2560;2598;0;2021-10-23 14:42:16;223;48;2d 18h 43m 47s;122w 0d 9h 16m 44s;D;8774189;32745;281;36;16;121;436;39
2024-02-24 23:59:00;ARCHANGEL XC;Borakuross;ViceAdmiral;2024-02-08 08:02:42;2556;2838;0;2024-01-05 10:05:35;224;253;2w 2d 15h 56m 18s;7w 1d 13h 53m 25s;C;10888391;44925;649;69;7;32;116;4
2024-02-24 23:59:00;Dragonborn;惘惘人;ViceAdmiral;2024-02-24 12:07:00;2554;2737;0;2022-12-05 16:41:06;0;1;11h 52m 0s;63w 5d 7h 17m 54s;D;9119730;43450;606;69;9;101;454;7
2024-02-24 23:59:00;HKG 自由惑星騎士団;貴族香港人;ViceAdmiral;2024-02-14 12:32:23;2530;2760;0;2020-04-23 22:08:24;63;18;1w 3d 11h 26m 37s;200w 2d 1h 50m 36s;D;4702441;18112;1096;95;16;388;1063;14
2024-02-24 23:59:00;ARCHANGEL CIX;Lazerboy;ViceAdmiral;2024-01-23 18:52:54;2497;2518;0;2023-12-01 16:50:26;240;74;4w 4d 5h 6m 6s;12w 1d 7h 8m 34s;D;6018814;44691;484;86;7;24;74;0
2024-02-24 23:59:00;ARCHANGEL CIX;Kolbatra;ViceAdmiral;2024-02-22 12:48:37;2494;2656;0;2023-12-18 13:42:32;291;0;2d 11h 10m 23s;9w 5d 10h 16m 28s;D;9981736;44691;798;80;9;58;138;3
2024-02-24 23:59:00;Deneb Corp 天津四軍團;火之女;ViceAdmiral;2024-02-14 12:06:47;2463;3517;0;2022-08-22 16:36:02;0;0;1w 3d 11h 52m 13s;78w 5d 7h 22m 58s;C;4510349;44153;4575;436;6;1516;5276;3
2024-02-24 23:59:00;龙的传人;一剑寒光十九州;ViceAdmiral;2024-02-24 08:56:04;2443;2553;0;2023-11-11 09:52:33;0;178;15h 2m 56s;15w 0d 14h 6m 27s;D;10825471;43628;1182;136;4;44;203;1
2024-02-24 23:59:00;龙的传人;亚古兽究极进化;ViceAdmiral;2024-02-24 08:56:01;2431;2944;0;2023-11-12 12:48:15;79;318;15h 2m 59s;14w 6d 11h 10m 45s;D;10794911;43628;1448;136;16;50;153;4
2024-02-24 23:59:00;Phoenix XIII;ShadowPlague6;ViceAdmiral;2024-02-24 17:34:43;2374;2585;0;2023-11-08 14:30:25;658;0;6h 24m 17s;15w 3d 9h 28m 35s;D;10816021;44841;1519;140;16;73;246;10
2024-02-24 23:59:00;HKG 自由惑星騎士団;初奉之;ViceAdmiral;2024-02-24 05:20:32;2317;2317;0;2023-12-09 21:00:08;0;7;18h 38m 28s;11w 0d 2h 58m 52s;D;10856120;18112;345;39;1;10;21;0
2024-02-24 23:59:00;ARCHANGEL CIX;NovaSupreme;ViceAdmiral;2024-02-09 10:32:25;2267;2394;0;2024-01-23 05:28:49;36;60;2w 1d 13h 26m 35s;4w 4d 18h 30m 11s;D;1237410;44691;513;89;9;11;120;4
2024-02-24 23:59:00;Dragonborn;殉爆了;ViceAdmiral;2024-02-24 15:45:22;2251;2708;0;2023-01-24 16:57:08;12;3;8h 13m 38s;56w 4d 7h 1m 52s;D;7505905;43450;481;33;1;226;785;6
2024-02-24 23:59:00;Sunny Ship;HooniHo 00851;ViceAdmiral;2024-02-14 10:52:54;2242;2290;0;2023-10-07 06:30:25;253;59;1w 3d 13h 6m 6s;20w 0d 17h 28m 35s;D;10676306;44791;5153;2289;116;40;112;1
2024-02-24 23:59:00;Sunny Ship;HooniHo 00821;ViceAdmiral;2024-02-14 09:42:22;2161;2435;0;2023-10-07 06:30:25;221;87;1w 3d 14h 16m 38s;20w 0d 17h 28m 35s;D;10676309;44791;5721;2646;86;36;103;6
2024-02-24 23:59:00;Training Station;chammeuh;ViceAdmiral;2024-02-22 11:15:28;2160;2468;0;2022-06-01 17:17:04;403;544;2d 12h 43m 32s;90w 3d 6h 41m 56s;D;5852603;43909;4370;219;18;1348;3308;143
2024-02-24 23:59:00;Sunny Ship;HooniHo 00841;ViceAdmiral;2024-02-14 11:25:34;2155;2391;0;2023-10-07 06:30:25;296;85;1w 3d 12h 33m 26s;20w 0d 17h 28m 35s;D;10676315;44791;6672;2878;114;31;93;8
2024-02-24 23:59:00;RAJA;★Ashino★;ViceAdmiral;2024-02-20 11:09:50;2155;2181;0;2023-08-22 09:10:01;0;0;4d 12h 49m 10s;26w 4d 14h 48m 59s;D;6410220;44371;263;32;3;28;122;1
2024-02-24 23:59:00;Sunny Ship;HooniHo 00871;ViceAdmiral;2024-02-14 09:48:16;2147;2256;0;2023-10-07 06:30:25;228;47;1w 3d 14h 10m 44s;20w 0d 17h 28m 35s;D;10676310;44791;5067;2150;98;25;130;7
2024-02-24 23:59:00;ARCHANGEL CIX;Raymond9266;ViceAdmiral;2024-01-29 08:14:52;2147;2286;0;2023-11-24 04:12:29;32;14;3w 5d 15h 44m 8s;13w 1d 19h 46m 31s;D;10822022;44691;393;51;1;16;68;0
2024-02-24 23:59:00;ARCHANGEL CIX;MerYugure;ViceAdmiral;2024-02-19 14:36:40;2112;2112;0;2024-01-03 15:41:53;105;57;5d 9h 22m 20s;7w 3d 8h 17m 7s;D;9746105;44691;212;19;8;79;125;2
2024-02-24 23:59:00;Sunny Ship;HooniHo 00811;ViceAdmiral;2024-02-14 09:43:15;2101;2424;0;2023-10-07 06:30:25;209;90;1w 3d 14h 15m 45s;20w 0d 17h 28m 35s;D;10676316;44791;6053;2682;98;36;114;2
2024-02-24 23:59:00;himothy;kyle_me;ViceAdmiral;2024-02-19 09:18:26;2078;2102;0;2024-02-12 11:57:26;21;1;5d 14h 40m 34s;1w 5d 12h 1m 34s;D;10975940;44968;264;26;0;17;45;0
2024-02-24 23:59:00;HKG 自由惑星騎士団;焦糖丁丁;ViceAdmiral;2024-02-12 15:15:35;2058;2121;0;2024-01-12 23:26:33;228;302;1w 5d 8h 43m 25s;6w 1d 0h 32m 27s;D;10950578;18112;781;30;5;36;102;0
2024-02-24 23:59:00;himothy;zerowake;ViceAdmiral;2024-02-21 21:47:49;2051;2084;0;2024-02-11 18:12:20;15;0;3d 2h 11m 11s;1w 6d 5h 46m 40s;D;11007953;44968;141;28;7;0;7;0
2024-02-24 23:59:00;Sunny Ship;HooniHo 00831;ViceAdmiral;2024-02-14 09:42:26;2041;2365;0;2023-10-07 06:30:25;212;64;1w 3d 14h 16m 34s;20w 0d 17h 28m 35s;D;10676311;44791;6069;2698;116;47;97;4
2024-02-24 23:59:00;Sunny Ship;HooniHo 00861;ViceAdmiral;2024-02-14 10:01:44;2039;2258;0;2023-10-07 06:30:25;266;52;1w 3d 13h 57m 16s;20w 0d 17h 28m 35s;D;10676308;44791;4921;2074;87;24;104;3
2024-02-24 23:59:00;ARCHANGEL CIX;Tanks1748;ViceAdmiral;2024-02-13 11:59:09;2037;2114;0;2023-08-04 21:42:06;104;48;1w 4d 11h 59m 51s;29w 1d 2h 16m 54s;D;10489383;44691;538;59;10;17;65;2
2024-02-24 23:59:00;Dragonborn;Diamond MAX;ViceAdmiral;2023-12-06 03:40:12;1990;1990;0;2023-08-18 05:21:00;0;0;11w 3d 20h 18m 48s;27w 1d 18h 38m 0s;D;7864090;43450;55;4;2;28;81;1
2024-02-24 23:59:00;Trek Prodigy;Cookpass Babtrig;ViceAdmiral;2024-02-14 15:20:00;1983;1995;0;2023-04-06 05:17:24;59;7;1w 3d 8h 39m 0s;46w 2d 18h 41m 36s;C;6964074;9130;59;0;0;220;791;23
2024-02-24 23:59:00;RAJA;KUROMARU78;ViceAdmiral;2023-12-09 02:41:18;1952;2195;0;2023-07-01 00:53:23;5;10;11w 0d 21h 17m 42s;34w 0d 23h 5m 37s;D;10387674;44371;316;20;3;18;92;0
2024-02-24 23:59:00;RAJA;BlackSavior;ViceAdmiral;2023-10-07 01:27:18;1948;2313;0;2023-07-19 13:18:32;35;343;20w 0d 22h 31m 42s;31w 3d 10h 40m 28s;D;10456334;44371;563;23;4;56;239;1
2024-02-24 23:59:00;Dragonborn;T90882K;ViceAdmiral;2024-02-24 19:06:31;1858;2427;0;2023-08-18 05:29:15;0;0;4h 52m 29s;27w 1d 18h 29m 45s;D;7788412;43450;2110;821;16;199;378;35
2024-02-24 23:59:00;Training Station;Vanovo;ViceAdmiral;2024-01-30 19:29:35;1805;1844;0;2022-09-19 07:03:03;0;0;3w 4d 4h 29m 25s;74w 5d 16h 55m 57s;D;8684888;43909;123;22;4;69;291;1
2024-02-24 23:59:00;Python;yoogurt;ViceAdmiral;2024-02-20 18:56:19;1801;1910;0;2024-01-20 20:38:07;0;61;4d 5h 2m 41s;5w 0d 3h 20m 53s;D;10972192;44927;185;12;3;17;54;0
2024-02-24 23:59:00;Soltan Legion;Drugship Soltan;ViceAdmiral;2024-02-17 12:45:08;1770;1988;0;2024-01-01 17:06:01;3;0;1w 0d 11h 13m 52s;7w 5d 6h 52m 59s;C;10757535;44890;418;55;8;19;98;1
2024-02-24 23:59:00;ARCHANGEL CIX;captain death97;ViceAdmiral;2024-02-23 23:35:49;1761;1812;0;2024-01-17 11:45:33;4;0;1d 0h 23m 11s;5w 3d 12h 13m 27s;D;4624374;44691;301;115;30;47;1047;14
2024-02-24 23:59:00;Phoenix XIII;Arukemira;ViceAdmiral;2024-02-18 17:33:44;1723;1733;0;2023-11-11 20:33:24;55;0;6d 6h 25m 16s;15w 0d 3h 25m 36s;D;10824545;44841;131;18;1;17;61;0
2024-02-24 23:59:00;Deneb Corp 天津四軍團;月戰皇;ViceAdmiral;2024-01-11 00:18:34;1686;1763;0;2022-08-22 15:10:48;0;63;6w 2d 23h 40m 26s;78w 5d 8h 48m 12s;C;9367696;44153;193;51;1;37;333;2
2024-02-24 23:59:00;Nook Syndicate;Snowy Nook;ViceAdmiral;2024-02-24 03:17:35;1669;1704;0;2024-02-05 12:03:27;67;42;20h 41m 25s;2w 5d 11h 55m 33s;D;10997686;44961;202;16;4;1;29;0
2024-02-24 23:59:00;ARCHANGEL XC;SirDickovich;ViceAdmiral;2024-02-23 15:10:48;1583;1622;0;2024-01-05 07:26:30;0;10;1d 8h 48m 12s;7w 1d 16h 32m 30s;C;10894036;44925;141;9;0;6;58;0
